      时间,    开盘,    最高,    最低,    收盘,         成交量,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2000/09/01,2092.12,2108.09,1997.71,1999.85,706406,2053.15,2012.29,1934.78,1689.28,70640600,81245392,77280664,104.4,105.71,-2.61
 2000/09/08,1994.88,2020.84,1923.59,1959.31,463983,2039.74,2015.42,1941.06,1695.37,46398300,70443824,75747024,93.92,103.35,-18.87
 2000/09/15,1963.27,1995.31,1956.07,1978.43,357322,2022.89,2019.98,1947.93,1701.45,35732200,62263500,72827904,86.16,99.91,-27.51
 2000/09/22,1979.53,1981.12,1888.09,1891.98,362087,1983.26,2010.46,1950.71,1706.57,36208700,55375052,68715520,72.2,94.37,-44.34
 2000/09/29,1889.9,1917.06,1874.21,1910.16,231772,1947.94,2001.84,1960.19,1713.08,23177200,42431488,61856768,61.89,87.88,-51.96
 2000/10/13,1912.07,1948.01,1897.23,1918.15,329657,1931.61,1992.38,1967.21,1718.61,32965700,34896488,58070936,53.75,81.05,-54.6
 2000/10/20,1917.44,1947.46,1896.94,1947.45,313675,1929.23,1984.48,1970.6,1724.38,31367500,31890228,51167028,49.09,74.66,-51.13
 2000/10/27,1952.95,1980.62,1945.52,1967.4,461314,1927.03,1974.96,1973.16,1729.72,46131400,33970176,48116840,46.48,69.02,-45.09
 2000/11/03,1967.65,1992.85,1956.41,1981.63,457863,1944.96,1964.11,1977.2,1736.55,45786300,35885672,45630360,45.03,64.23,-38.38
 2000/11/10,1983.07,2051.34,1982.75,2047.45,551672,1972.42,1960.18,1983.23,1743.53,55167200,42283624,42357556,48.64,61.11,-24.94
 2000/11/17,2054.47,2104.69,2053.44,2093.23,648147,2007.43,1969.52,1990.91,1751.18,64814700,48653516,41775000,54.56,59.8,-10.47
 2000/11/24,2092.59,2125.72,2045.51,2053.37,667188,2028.62,1978.93,1997.17,1758.94,66718800,55723828,43807028,55.4,58.92,-7.04
 2000/12/01,2041.15,2082.9,2031.93,2081.84,498710,2051.51,1989.27,2004.62,1765.97,49871000,56471552,45220864,57.7,58.68,-1.95
 2000/12/08,2084.48,2097.28,2060.72,2073.16,607784,2069.81,2007.38,2008.92,1773.05,60778400,59470028,47677848,58.15,58.57,-0.84
 2000/12/15,2072.28,2072.47,2036.88,2039.36,597621,2068.19,2020.3,2011.07,1780.05,59762100,60388968,51336296,55.14,57.88,-5.48
 2000/12/22,2038.44,2086.93,2024.28,2069.76,590822,2063.5,2035.47,2013.92,1788.37,59082200,59242496,53948008,54.58,57.22,-5.28
 2000/12/29,2071.56,2079.76,2047.74,2073.47,617516,2067.52,2048.07,2016.28,1797.35,61751600,58249012,56986420,53.82,56.54,-5.45
 2001/01/05,2077.07,2127.41,2074.88,2125.3,625199,2076.21,2063.86,2019.41,1807.04,62519900,60778904,58625228,56.74,56.58,0.32
 2001/01/12,2128.6,2131.98,2082.84,2104.74,640861,2082.52,2076.17,2020.14,1817.17,64086100,61440408,60455220,56.75,56.62,0.26
 2001/01/19,2097.09,2097.09,2007.7,2065.6,560790,2087.77,2077.98,2019.08,1826.52,56079000,60703744,60546356,52.98,55.89,-5.82
 2001/02/09,2069.85,2072.54,1926.4,1956.97,445075,2065.21,2064.36,2016.94,1834.71,44507500,57788824,58515660,40.76,52.86,-24.21
 2001/02/16,1958.65,1973.99,1911.87,1941.96,282455,2038.91,2053.22,2016.07,1842.91,28245500,51087564,54668288,29.52,48.19,-37.34
 2001/02/23,1942.57,1980.38,1893.78,1936.34,311641,2001.13,2038.67,2013.97,1850.7,31164100,44816384,52797644,19.93,42.54,-45.22
 2001/03/02,1940.77,1987.38,1935.54,1985.11,479949,1977.19,2029.86,2018.62,1859.71,47994900,41598156,51519284,16.09,37.25,-42.33
 2001/03/09,1991.28,2015.5,1977.11,2011.66,726529,1966.41,2027.09,2023.7,1869.29,72652896,44913048,52808396,15,32.8,-35.59
 2001/03/16,2013.31,2027.33,1992.17,2020.23,630563,1979.06,2022.14,2028.8,1879.14,63056300,48622592,53205708,14.67,29.18,-29.01
 2001/03/23,2019.85,2093.94,2017.49,2053.53,939908,2001.38,2020.14,2034.11,1889.71,93990800,61771776,56429672,16.9,26.72,-19.64
 2001/03/30,2052.05,2112.87,2052.05,2112.77,949437,2036.66,2018.89,2041.38,1902.33,94943696,74527744,59672064,23.18,26.01,-5.67
 2001/04/06,2117.45,2129.82,2081.64,2108.6,1256351,2061.36,2019.28,2047.72,1914.7,125635104,90055680,65826920,27.5,26.31,2.38
 2001/04/13,2108.96,2145.43,2100.97,2145.4,994983,2088.11,2027.26,2052.62,1925.18,99498304,95424920,70168984,33.51,27.75,11.52
 2001/04/20,2150.29,2179.74,2148.3,2152.33,1295491,2114.52,2046.79,2055.57,1937.57,129549104,108723408,78673000,38.39,29.88,17.02
 2001/04/27,2150.34,2170.38,2102.82,2115.1,804486,2126.84,2064.11,2058.66,1948.41,80448600,106014928,83893352,38.8,31.66,14.28
 2001/04/30,2117.16,2122.5,2111.95,2119.18,109117,2128.12,2082.39,2060.53,1958.14,10911700,89208424,81868080,39.01,33.13,11.76
 2001/05/11,2119.89,2155.42,2119.89,2155.4,418562,2137.48,2099.42,2064.64,1966.26,41856200,72452912,81254296,41.62,34.83,13.58
 2001/05/18,2161.61,2205.01,2160.12,2203.37,1287709,2149.07,2118.59,2072.84,1975.79,128770896,78307120,86866024,47.01,37.26,19.5
 2001/05/25,2207.78,2218.44,2175.27,2193.57,970802,2157.32,2135.92,2079.03,1983.39,97080200,71813528,90268464,49.92,39.8,20.25
 2001/06/01,2194.45,2223.26,2171.68,2219.59,824163,2178.23,2152.53,2086.34,1991.96,82416304,72207152,89111040,53.71,42.58,22.26
 2001/06/08,2223.91,2242.69,2211.75,2223.06,970820,2199,2163.56,2091.23,2001.37,97082000,89441280,89324848,56.34,45.33,22.02
 2001/06/15,2223.79,2245.43,2188.25,2210.97,756451,2210.11,2173.79,2096.54,2009.38,75645104,96198864,84325888,56.8,47.62,18.34
 2001/06/22,2211.89,2214.1,2157.12,2206.06,576940,2210.64,2179.86,2103.56,2016.14,57694000,81983696,80145408,56.11,49.32,13.58
 2001/06/29,2210.06,2237.52,2210.04,2218.02,736738,2215.55,2186.43,2116.61,2022.78,73673800,77302376,74557952,55.89,50.64,10.51
 2001/07/06,2220.41,2223.2,2168.78,2170.52,703613,2205.73,2191.98,2128.04,2028.39,70361296,74891264,73549208,51.29,50.77,1.05
 2001/07/13,2169.46,2192.52,2153.68,2161.34,389736,2193.38,2196.19,2139.29,2033.73,38973600,63269480,76355376,46.38,49.89,-7.03
 2001/07/20,2176.33,2183.51,2121.28,2179.62,470422,2187.11,2198.61,2149.02,2039.45,47042200,57549004,76873936,43.45,48.6,-10.3
 2001/07/27,2183.74,2185.85,2063.89,2065.72,496093,2159.05,2184.85,2151.72,2045.2,49609300,55931904,68957800,31.58,45.2,-27.24
 2001/08/03,2056.76,2056.77,1909.29,1958.69,544040,2107.18,2161.36,2148.64,2048.22,54404000,52077976,64690176,13.38,38.83,-50.91
 2001/08/10,1953.41,1956.39,1861.77,1955.03,627357,2064.07,2134.9,2143.72,2049.47,62735700,50552832,62722048,-1.33,30.8,-64.25
 2001/08/17,1956.92,1963.13,1909.67,1924,379222,2016.61,2104.99,2134.28,2049.6,37922200,50342708,56806092,-15.31,21.58,-73.77
 2001/08/24,1923.09,1947.4,1869.49,1886.8,419455,1958.05,2072.58,2123.19,2049.37,41945500,49323212,53436108,-29.05,11.45,-81.01
 2001/08/31,1881.3,1881.3,1795.56,1834.13,419642,1911.72,2035.39,2107.62,2047.82,41964200,47794380,51863144,-43.69,0.42,-88.23
 2001/09/07,1831.7,1888.9,1807.14,1808.84,515091,1881.76,1994.47,2090.45,2045.64,51509100,47215412,49646696,-56.68,-11,-91.37
 2001/09/14,1790.21,1871.13,1774.83,1818.38,531005,1854.44,1959.26,2075.62,2043.82,53100500,45288448,47920640,-65.45,-21.89,-87.13
 2001/09/21,1811.9,1836.78,1780.04,1807.02,441507,1831.04,1923.82,2060.01,2041.72,44150700,46534040,48438376,-72.48,-32.01,-80.95
 2001/09/28,1804.88,1813.3,1750.76,1764.86,336618,1806.65,1882.35,2040.48,2038.01,33661800,44877208,47100212,-80.53,-41.71,-77.64
 2001/10/12,1766.13,1773.79,1598.79,1691.32,385435,1778.09,1844.91,2014.88,2032.93,38543500,44193176,45993780,-91.78,-51.73,-80.11
 2001/10/19,1692.17,1703.58,1550.91,1572.45,360560,1730.8,1806.28,1983.82,2025.59,36056000,41102540,44158976,-109.04,-63.19,-91.7
 2001/10/26,1558.46,1744.92,1514.86,1677.87,1030029,1702.7,1778.57,1956.73,2019.78,103002896,51082856,48185652,-112.9,-73.13,-79.54
 2001/11/02,1678.72,1717.73,1655.88,1691.35,467243,1679.57,1755.31,1930.15,2013.59,46724300,51597720,49065880,-113.57,-81.22,-64.7
 2001/11/09,1687.84,1688.3,1550.46,1630.35,462135,1652.66,1729.66,1901.12,2005.93,46213500,54108160,49492684,-117.66,-88.51,-58.31
 2001/11/16,1631.79,1734.67,1598.11,1646.76,385280,1643.75,1710.92,1873.15,1998.6,38528000,54104884,49149032,-118.22,-94.45,-47.54
 2001/11/23,1645.09,1721.97,1644.82,1712.56,517315,1671.78,1701.29,1847.88,1993.81,51731500,57239960,49171252,-112.06,-97.97,-28.18
 2001/11/30,1710.13,1748,1696,1747.99,517514,1685.8,1694.25,1826.75,1990.29,51751400,46989720,49036288,-103.13,-99,-8.25
 2001/12/07,1751.05,1776.02,1737.06,1745.41,540823,1696.61,1688.09,1805.96,1986.4,54082300,48461208,50029464,-95.16,-98.23,6.14
 2001/12/14,1743.63,1748.97,1673.32,1675.51,406705,1705.65,1679.16,1780.75,1982.8,40670500,47352628,50730392,-93.42,-97.27,7.71
 2001/12/21,1673.24,1693.18,1624.5,1640.14,320955,1704.32,1674.04,1759.47,1978.3,32095500,46066280,50085580,-93.8,-96.58,5.55
 2001/12/28,1639.52,1644.41,1593.03,1639.48,345503,1689.71,1680.74,1743.51,1973.65,34550300,42629940,49934952,-93.09,-95.88,5.58
 2002/01/04,1641.43,1649.8,1608.83,1611.39,158977,1662.39,1674.09,1726.33,1968.05,15897700,35459276,41224500,-93.71,-95.45,3.47
 2002/01/11,1605.74,1607.72,1523.66,1535.59,381976,1620.43,1658.52,1706.91,1960.85,38197600,32282420,40371816,-99.18,-96.19,-5.97
 2002/01/18,1519.93,1519.93,1376.89,1415.44,429505,1568.41,1637.03,1683.34,1951.42,42950500,32738508,40045568,-111.91,-99.34,-25.15
 2002/01/25,1407,1478.54,1346.17,1451.48,582975,1530.68,1617.5,1664.21,1941.48,58297500,37978728,42022504,-117.74,-103.02,-29.45
 2002/02/01,1444.5,1507.64,1339.2,1485.77,755849,1499.94,1594.82,1648.06,1931.36,75584896,46185676,44407808,-118.23,-106.06,-24.34
 2002/02/08,1485.68,1530.13,1476.13,1506.61,596182,1478.97,1570.68,1632.47,1922.25,59618200,54929816,45194548,-115.6,-107.97,-15.27
 2002/03/01,1540.49,1544.92,1501.56,1502.54,486157,1472.36,1546.39,1617.24,1912.59,48615700,57013248,44647832,-112.55,-108.88,-7.33
 2002/03/08,1497.83,1645.29,1494.83,1640.26,1024440,1517.32,1542.87,1611.01,1905.38,102444000,68911920,50825216,-97.89,-106.69,17.59
 2002/03/15,1643.59,1676.51,1620.56,1620.98,1209168,1551.24,1540.96,1607.5,1898.41,120916800,81435856,59707288,-86.83,-102.72,31.77
 2002/03/22,1641.43,1693.87,1610.99,1669.69,917003,1588.01,1543.97,1612.36,1891.74,91700304,84658992,65422336,-73.29,-96.83,47.08
 2002/03/29,1667.85,1677.05,1596.25,1603.91,586083,1607.47,1543.22,1608.66,1883.91,58608300,84457064,69693440,-67.09,-90.88,47.58
 2002/04/05,1598.03,1657.09,1575.97,1634.64,555511,1633.9,1553.13,1605.82,1875.73,55551100,85844176,71428712,-59.02,-84.51,50.98
 2002/04/12,1633.83,1680.3,1631.07,1658.98,640933,1637.64,1577.48,1607.26,1868.3,64093300,78174000,73542960,-50.08,-77.62,55.09
 2002/04/19,1660.57,1664.52,1603.96,1635.17,472942,1640.47,1595.86,1606.68,1861.13,47294200,63449496,72442672,-44.41,-70.98,53.15
 2002/04/26,1633.64,1643.15,1603.64,1640.59,348801,1634.66,1611.34,1603.08,1855.86,34880100,52085352,68372176,-39.02,-64.59,51.13
 2002/04/30,1643.55,1673.75,1640.56,1667.75,240125,1647.44,1627.46,1599.07,1851.29,24012500,45166184,64811624,-32.19,-58.11,51.83
 2002/05/10,1669.87,1670.92,1636.86,1638.2,188715,1648.14,1641.02,1593.71,1846.32,18871500,37830248,61837208,-28.83,-52.25,46.84
 2002/05/17,1634.9,1634.92,1540.58,1567.5,398716,1629.85,1633.74,1588.31,1839.36,39871600,32985908,55579956,-31.51,-48.1,33.19
 2002/05/24,1564.97,1599.11,1529.35,1549.47,417381,1612.7,1626.59,1583.77,1831.65,41738100,31874662,47662080,-34.69,-45.42,21.47
 2002/05/31,1555.04,1569.41,1506.54,1515.73,275323,1587.72,1611.19,1577.58,1823.25,27532300,30405222,41245288,-39.47,-44.23,9.52
 2002/06/07,1510.25,1540.82,1455.31,1529.51,396033,1560.07,1603.76,1573.49,1814.51,39603300,33523302,39344744,-41.67,-43.72,4.09
 2002/06/14,1529.34,1534.38,1493.24,1494.25,342564,1531.29,1589.71,1571.42,1804.2,34256400,36600424,37215336,-45.74,-44.12,-3.23
 2002/06/21,1489.14,1564.92,1481.25,1562.72,409305,1530.34,1580.09,1578.79,1795.11,40930500,36812184,34899048,-42.94,-43.89,1.9
 2002/06/28,1704.7,1748.89,1647.5,1732.76,2340885,1567,1589.85,1592.85,1788.23,234088496,75282224,53578444,-26.69,-40.45,27.52
 2002/07/05,1736.29,1740.38,1698.83,1722.19,827535,1608.29,1598.01,1604.67,1781.06,82753504,86326480,58365848,-14.5,-35.26,41.52
 2002/07/12,1723.58,1741.92,1689.22,1698.3,599140,1642.05,1601.06,1614.26,1774.11,59914000,90388688,61955992,-6.69,-29.54,45.71
 2002/07/19,1696.81,1714.09,1680.2,1713.86,426379,1685.96,1608.63,1624.82,1767.36,42637900,92064768,64332596,0.75,-23.48,48.47
 2002/07/26,1712.02,1712.33,1656.82,1657.5,362272,1704.91,1617.63,1625.68,1759.06,36227200,91124120,63968152,2.07,-18.37,40.89
 2002/08/02,1654.93,1672.12,1639.22,1661.87,312864,1690.74,1628.87,1627.73,1750.03,31286400,50563892,62923060,3.43,-14.01,34.89
 2002/08/09,1661.4,1679.81,1642.77,1647.05,272981,1675.71,1642,1626.6,1740.93,27298100,39472744,62899608,3.28,-10.55,27.66
 2002/08/16,1642.48,1652.98,1624.05,1646.79,252740,1665.41,1653.73,1628.74,1731.38,25274000,32544768,61466728,3.1,-7.82,21.84
 2002/08/23,1645.93,1696.28,1641.4,1683.21,414320,1659.29,1672.63,1631.17,1722.38,41432000,32303514,62184140,5.83,-5.09,21.84
 2002/08/30,1682.14,1683.51,1664.82,1666.62,313047,1661.11,1683.01,1631.55,1713.31,31304700,31319040,61221580,6.58,-2.76,18.67
 2002/09/06,1666.34,1680.28,1629.93,1631.38,311544,1655.01,1672.88,1631.36,1703.73,31154400,31292620,40928256,4.28,-1.35,11.26
 2002/09/13,1628.45,1631.67,1605.98,1625.76,271865,1650.75,1663.23,1630.62,1693.86,27186500,31270298,35371520,1.98,-0.69,5.33
 2002/09/20,1624.13,1624.14,1585.07,1604.91,283569,1642.38,1653.89,1627.48,1684.43,28356900,31886746,32215756,-1.51,-0.85,-1.32
 2002/09/27,1602.28,1604.3,1577.53,1581.62,242479,1622.06,1640.68,1624.65,1674.77,24247900,28450202,30376858,-6.08,-1.9,-8.37
 2002/10/11,1577.05,1577.05,1521.91,1524.05,380469,1593.55,1627.33,1622.48,1663.85,38046900,29798604,30558822,-14.19,-4.35,-19.67
 2002/10/18,1522.87,1548.53,1500.54,1519.54,278468,1571.18,1613.09,1620.98,1654.74,27846800,29136896,30214758,-20.74,-7.63,-26.21
 2002/10/25,1519.2,1553.86,1512.33,1520.31,281032,1550.09,1600.42,1621.21,1647.44,28103200,29320396,30295348,-25.57,-11.22,-28.7
 2002/11/01,1518.09,1521.87,1488.68,1510.76,352652,1531.25,1586.81,1620.27,1640.03,35265200,30701978,31294362,-29.83,-14.94,-29.77
 2002/11/08,1516.22,1573.1,1515.07,1522.19,512057,1519.36,1570.71,1621.67,1633.33,51205700,36093544,32271872,-31.91,-18.33,-27.15
 2002/11/15,1519.6,1526.13,1451.39,1463.69,372253,1507.29,1550.42,1616.72,1626.28,37225300,35929292,32863948,-37.84,-22.24,-31.22
 2002/11/22,1463.72,1468.32,1375.54,1395.5,340676,1482.49,1526.83,1599.85,1618.97,34067600,37173452,33155174,-47.5,-27.29,-40.43
 2002/11/29,1393.34,1450.19,1353.14,1434.18,520379,1465.26,1507.68,1585.45,1612.73,52037900,41960244,35640320,-51.44,-32.12,-38.65
 2002/12/06,1432.03,1432.9,1388.51,1405.53,343493,1444.22,1487.74,1570.82,1605.85,34349300,41777152,36239564,-56.23,-36.94,-38.58
 2002/12/13,1404.51,1410.79,1367.31,1396.9,287868,1419.16,1469.26,1554.97,1599.01,28786800,37293464,36693504,-60.03,-41.56,-36.94
 2002/12/20,1397.72,1431.36,1392.89,1427.94,343941,1412.01,1459.65,1543.49,1593.4,34394100,36727192,36328244,-59.84,-45.22,-29.25
 2002/12/27,1429.95,1439.85,1367.85,1382.97,421977,1409.51,1446,1529.55,1588.26,42197700,38353100,37763276,-62.6,-48.69,-27.82
 2003/01/03,1379.74,1379.75,1312.8,1319.87,287612,1386.65,1425.96,1513.19,1584.05,28761200,33697792,37829016,-69.09,-52.77,-32.63
 2003/01/10,1319.69,1411.37,1311.68,1384.86,587096,1382.5,1413.36,1500.09,1579.16,58709600,38569984,40173568,-68.19,-55.86,-24.68
 2003/01/17,1381.87,1492.72,1378.65,1478.68,1327853,1398.86,1409.01,1489.86,1575.62,132785296,59369472,48331468,-59.23,-56.53,-5.4
 2003/01/24,1475.71,1489.55,1446.35,1479.07,784213,1409.09,1410.55,1480.48,1573.1,78421296,68174848,52451020,-51.51,-55.53,8.04
 2003/01/29,1481.61,1508.59,1480.97,1499.81,378495,1432.45,1420.98,1473.91,1570.65,37849500,67305472,52829288,-43.21,-53.06,19.7
 2003/02/14,1499.17,1519.29,1476.87,1510.95,469491,1470.68,1428.66,1468.17,1567.29,46949100,70943128,52320460,-35.33,-49.52,28.37
 2003/02/21,1510.64,1517.77,1476.42,1478.87,525695,1489.47,1435.99,1461.86,1562.8,52569500,69714944,54142464,-31.31,-45.88,29.12
 2003/02/28,1476.07,1524.75,1474.47,1511.93,481231,1496.13,1447.49,1458.38,1558.91,48123100,52782488,56075980,-25.17,-41.74,33.13
 2003/03/07,1511.58,1529.75,1489.38,1493.09,458949,1498.94,1454.01,1456.83,1555.87,45894900,46277224,57226036,-21.58,-37.7,32.25
 2003/03/14,1492.21,1496.16,1458.5,1466.04,333342,1492.18,1462.31,1454.16,1552.97,33334200,45374056,56339764,-20.67,-34.3,27.25
 2003/03/21,1465.14,1478.99,1452.59,1474.66,371870,1484.91,1477.79,1451.88,1550.22,37187000,43421696,57182412,-19.04,-31.25,24.41
 2003/03/28,1474.59,1508.26,1447.01,1491.94,489832,1487.54,1488.51,1450.93,1548.23,48983200,42704488,56209716,-16.17,-28.23,24.13
 2003/04/04,1491.39,1525.77,1490.99,1521.13,578744,1489.38,1492.75,1450.88,1547.99,57874400,44654796,48718644,-11.4,-24.86,26.93
 2003/04/11,1521.9,1581.7,1510.34,1576.86,1440952,1506.13,1502.53,1456.54,1550.68,144095200,64294912,55286068,-3.09,-20.51,34.84
 2003/04/18,1581.38,1649.6,1581.2,1603.08,1892612,1533.54,1512.86,1466.92,1553.21,189261200,95480424,70427240,5.54,-15.3,41.69
 2003/04/25,1598.5,1598.58,1481.07,1487.15,950769,1536.04,1510.47,1469.57,1553.23,95076896,107058176,75239936,3,-11.64,29.28
 2003/04/30,1483.47,1539.57,1473.27,1521.44,681038,1541.94,1514.74,1475.36,1553.48,68103800,110882408,76793448,3.71,-8.57,24.55
 2003/05/16,1522.98,1560.72,1477.25,1554.45,1080085,1548.6,1518.99,1483.24,1554.34,108008496,120909008,82781904,6.85,-5.49,24.68
 2003/05/23,1557.29,1571.69,1522.19,1560.95,720212,1545.41,1525.77,1489.89,1553.02,72021200,106494360,85394640,9.76,-2.44,24.39
 2003/05/30,1563.2,1581.61,1543.34,1576.26,859013,1540.05,1536.79,1499.55,1552.28,85901296,85822256,90651344,13.14,0.68,24.93
 2003/06/06,1577.99,1582.41,1538.1,1538.92,686020,1550.4,1543.22,1510.51,1550.1,68602000,80527360,93792768,12.67,3.08,19.18
 2003/06/13,1536.27,1572.41,1527.83,1566.77,559477,1559.46,1550.7,1519.6,1549.48,55947700,78095976,94489192,14.37,5.34,18.07
 2003/06/20,1568.19,1569.55,1528.3,1529.47,561397,1554.47,1551.54,1522.14,1547.72,56139700,67722448,94315728,12.57,6.78,11.57
 2003/06/27,1524.58,1524.91,1486.08,1497.05,486293,1541.7,1543.56,1523.04,1545.03,48629300,63043992,84769176,8.43,7.11,2.63
 2003/07/04,1493.69,1510.17,1477.87,1502.35,423831,1526.91,1533.48,1523.17,1542.81,42383100,54340404,70081328,5.51,6.79,-2.57
 2003/07/11,1500.85,1535.97,1490.97,1528.85,458949,1524.9,1537.65,1524.06,1540.95,45894900,49798760,65163060,5.27,6.49,-2.43
 2003/07/18,1528.39,1540.19,1506.49,1507.16,540502,1512.97,1536.22,1525.48,1538.27,54050200,49419468,63757720,3.3,5.85,-5.1
 2003/07/25,1501.39,1510.31,1471.29,1477.65,530649,1502.61,1528.54,1523.77,1535.6,53064900,48804660,58263552,-0.64,4.55,-10.39
 2003/08/01,1474.74,1483.07,1464.87,1476.97,339283,1498.59,1520.14,1522.96,1534.09,33928300,45864140,54454068,-3.78,2.89,-13.32
 2003/08/08,1476.82,1497.1,1468.44,1471.27,347439,1492.39,1509.65,1523.22,1532.79,34743900,44336332,49338368,-6.64,0.98,-15.24
 2003/08/15,1469.26,1484.58,1447.11,1450.2,302805,1476.65,1500.78,1522,1531.69,30280500,41213544,45506152,-10.49,-1.31,-18.36
 2003/08/22,1449.67,1453.45,1432.75,1438.88,291965,1463,1487.99,1519.34,1530.18,29196500,36242636,42831052,-14.29,-3.91,-20.77
 2003/08/29,1434.21,1434.21,1406.68,1421.98,286603,1451.85,1477.23,1514.38,1528.98,28660300,31361844,40083252,-18.46,-6.82,-23.27
 2003/09/05,1423.35,1456.55,1420.12,1431.53,438943,1442.78,1470.68,1507.12,1526.79,43894300,33355366,39609752,-20.75,-9.6,-22.28
 2003/09/12,1429.46,1429.71,1407.95,1409.16,351294,1430.35,1461.37,1497.43,1521.4,35129400,33432372,38884352,-24.09,-12.5,-23.17
 2003/09/19,1407.81,1416.08,1383.4,1391.37,348738,1418.57,1447.61,1492.63,1515.88,34873800,34351104,37782324,-27.85,-15.57,-24.56
 2003/09/26,1392.9,1396.94,1367.75,1370.84,289634,1404.97,1433.99,1485.1,1510.43,28963400,34304408,35273524,-32.12,-18.88,-26.48
 2003/09/30,1369.44,1371.07,1348.22,1367.16,123861,1394.01,1422.93,1475.74,1504.65,12386100,31049318,31205580,-35.39,-22.18,-26.42
 2003/10/10,1366.2,1406,1359.5,1404.01,244840,1388.51,1415.64,1467.89,1500.43,24484000,27167130,30261248,-34.61,-24.67,-19.88
 2003/10/17,1405.33,1411.88,1362.42,1370.58,359563,1380.79,1405.57,1457.61,1495.57,35956300,27332608,30382490,-36.27,-26.99,-18.57
 2003/10/24,1369.71,1407.39,1350.21,1381.83,497684,1378.89,1398.73,1449.75,1491.15,49768400,30311628,32331366,-36.26,-28.84,-14.84
 2003/10/31,1381.84,1383.6,1334.78,1348.3,542452,1374.38,1389.68,1438.83,1486.17,54245200,35368140,34836276,-38.52,-30.78,-15.48
 2003/11/07,1346.48,1412.91,1323.12,1335.2,918639,1367.99,1381,1429.12,1480.37,91863904,51263488,41156404,-40.89,-32.8,-16.18
 2003/11/14,1330.96,1350.39,1307.4,1331.05,466549,1353.39,1370.95,1420.82,1474.78,46654900,55697816,41432472,-42.61,-34.76,-15.7
 2003/11/21,1330.49,1394.57,1312.56,1361.56,754378,1351.59,1366.19,1413.78,1470.28,75437800,63594088,45463348,-41.04,-36.02,-10.05
 2003/11/28,1360.33,1423.58,1360.23,1397.22,956599,1354.66,1366.78,1407.19,1466.47,95659904,72772400,51542016,-36.5,-36.12,-0.77
 2003/12/05,1398.71,1462.07,1398.71,1451.12,1020993,1375.22,1374.8,1404.39,1463.91,102099296,82343120,58855628,-28.23,-34.54,12.62
 2003/12/12,1452.11,1475.38,1429.06,1470.79,871466,1402.35,1385.17,1404.05,1462.06,87146600,81399808,66331648,-19.86,-31.6,23.49
 2003/12/19,1471.24,1480.43,1429.71,1446.29,925258,1425.4,1389.39,1402.52,1460.77,92525800,90573616,73135720,-15.02,-28.29,26.53
 2003/12/26,1444.17,1525.3,1441.58,1514.78,1273420,1456.04,1403.81,1404.69,1460.69,127342000,100954520,82274304,-5.6,-23.75,36.29
 2004/01/02,1509.28,1526.24,1491.25,1517.19,794364,1480.04,1417.35,1408.04,1460.64,79436400,97709672,85241040,2.03,-18.59,41.25
 2004/01/09,1516.8,1618.76,1516.7,1581.47,1719427,1506.11,1440.67,1415.17,1461.82,171942704,111678672,97010896,13.12,-12.25,50.74
 2004/01/16,1579.88,1627.49,1573.77,1600.43,1196257,1532.04,1467.19,1424.1,1463.12,119625696,118174512,99787160,23.17,-5.17,56.68
 2004/01/30,1605.25,1634.41,1589.4,1590.73,464108,1560.91,1493.16,1432.05,1465.24,46410800,108951552,99762584,30.01,1.87,56.28
 2004/02/06,1630.65,1705.91,1585.96,1679.19,1776524,1593.8,1524.92,1445.55,1469.97,177652400,119013784,109984152,42.08,9.91,64.34
 2004/02/13,1679.58,1715.46,1653.24,1658.54,1415808,1622.07,1551.06,1458.92,1473.71,141580800,131442688,114576176,49.41,17.81,63.2
 2004/02/20,1661.45,1728.02,1661.44,1721.75,1440250,1650.13,1578.12,1476.46,1478.97,144024992,125859024,118768848,59.63,26.17,66.91
 2004/02/27,1725.59,1730.28,1628.84,1675.07,1325602,1665.05,1598.54,1491.86,1483.61,132560200,128445648,123310080,63.24,33.59,59.3
 2004/03/05,1676.22,1694.81,1642.63,1662.1,1013481,1679.34,1620.13,1504.76,1487.51,101348096,139433568,124192560,64.31,39.73,49.15
 2004/03/12,1660.64,1699.25,1634.71,1694.74,995522,1682.44,1638.12,1520.97,1492.71,99552200,123813072,121413424,67.02,45.19,43.66
 2004/03/19,1696.94,1755.1,1696.82,1747.87,1192297,1700.3,1661.19,1539.27,1499.84,119229696,119343104,125392896,72.61,50.67,43.88
 2004/03/26,1749.71,1760.08,1720.88,1734.05,975478,1702.76,1676.44,1558.56,1505.66,97547800,110047640,117953328,75.07,55.55,39.03
 2004/04/02,1734.59,1771.67,1711.66,1768.65,931858,1721.49,1693.27,1580.23,1510.5,93185800,102172672,115309160,78.9,60.22,37.35
 2004/04/09,1771.74,1783.01,1721.59,1727.35,1277863,1734.53,1706.93,1600.04,1514.63,127786304,107460200,123446888,77.7,63.72,27.97
 2004/04/16,1717.2,1734.92,1656.3,1693.86,979974,1734.36,1708.4,1616.66,1517.87,97997400,107149312,115481192,73.21,65.62,15.19
 2004/04/23,1695.33,1698.69,1632.56,1635.5,711420,1711.89,1706.09,1628.57,1519.94,71142000,97531904,108437504,64.2,65.33,-2.27
