      时间,    开盘,    最高,    最低,    收盘,         成交量,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2014/12/10-10:00,2855.94,2903.61,2811.05,2871.39,14970891,           ,           ,           ,           ,14970891,           ,           ,0,0,0
 2014/12/10-10:30,2870.5,2870.5,2836.27,2853.57,6120302,           ,           ,           ,           ,6120302,           ,           ,-1.42,-0.28,-2.27
 2014/12/10-11:00,2853.6,2853.6,2807.68,2852.88,6410850,           ,           ,           ,           ,6410850,           ,           ,-2.57,-0.74,-3.66
 2014/12/10-13:00,2853.41,2872.3,2845.64,2867.55,3932150,           ,           ,           ,           ,3932150,           ,           ,-2.28,-1.05,-2.46
 2014/12/10-13:30,2867.27,2880.25,2864.84,2880.25,4314552,2865.13,           ,           ,           ,4314552,7149749,           ,-1.01,-1.04,0.07
 2014/12/10-14:00,2881.11,2909.73,2872.67,2909.73,4991752,2872.8,           ,           ,           ,4991752,5153921,           ,2.35,-0.36,5.43
 2014/12/10-14:30,2909.17,2926.35,2900.68,2922.87,5386787,2886.66,           ,           ,           ,5386787,5007218.5,           ,6.01,0.91,10.19
 2014/12/10-15:00,2922.08,2946.33,2922.08,2940.01,7371708,2904.08,           ,           ,           ,7371708,5199389.5,           ,10.17,2.76,14.81
 2014/12/11-10:00,2912.35,2950.1,2899.25,2949.33,11953803,2920.44,           ,           ,           ,11953803,6803721,           ,14.06,5.02,18.07
 2014/12/11-10:30,2950.29,2965.26,2945.75,2953.6,7449750,2935.11,2900.12,           ,           ,7449750,7430760,7290254.5,17.28,7.47,19.62
 2014/12/11-11:00,2953.57,2953.57,2918.57,2927.81,6083949,2938.72,2905.76,           ,           ,6083949,7649200,6401560.5,17.56,9.49,16.13
 2014/12/11-13:00,2927.06,2947.12,2919,2921.7,3687802,2938.49,2912.57,           ,           ,3687802,7309402.5,6158310.5,17.08,11.01,12.15
 2014/12/11-13:30,2920.86,2924.13,2892.64,2914.49,4972796,2933.39,2918.73,           ,           ,4972796,6829619,6014504.5,15.94,12,7.89
 2014/12/11-14:00,2915.28,2934.42,2912.82,2923.53,3601753,2928.23,2924.33,           ,           ,3601753,5159210.5,5981465.5,15.59,12.71,5.75
 2014/12/11-14:30,2923.05,2940.68,2919.8,2925.22,3599007,2922.55,2928.83,           ,           ,3599007,4389062.5,5909911,15.27,13.22,4.09
 2014/12/11-15:00,2925.27,2926.94,2909.45,2925.74,6631279,2922.14,2930.43,           ,           ,6631279,4498526.5,6073863,14.88,13.56,2.66
 2014/12/12-10:00,2929.36,2950.57,2929.36,2942.65,11188933,2926.33,2932.41,           ,           ,11188933,5998753.5,6654078,15.76,14,3.53
 2014/12/12-10:30,2943.32,2955.36,2930.06,2952.69,6112105,2933.97,2933.68,           ,           ,6112105,6226616,6528117.5,17.07,14.61,4.92
 2014/12/12-11:00,2952.28,2961.7,2945.55,2946.29,5093354,2938.52,2933.37,           ,           ,5093354,6524934.5,5842072.5,17.39,15.17,4.45
 2014/12/12-13:00,2945.3,2948.13,2925.23,2925.64,4161793,2938.6,2930.58,2915.35,           ,4161793,6637491,5513277,15.8,15.3,1.01
 2014/12/12-13:30,2925.14,2932.49,2917.4,2923.26,3622884,2938.11,2930.12,2917.94,           ,3622884,6035814.5,5267170.5,14.18,15.07,-1.78
 2014/12/12-14:00,2923.36,2935.14,2915.22,2935.14,3147979,2936.6,2931.46,2922.02,           ,3147979,4427622.5,5213188,13.7,14.8,-2.2
 2014/12/12-14:30,2934.32,2939.73,2921.97,2937.17,3337433,2933.5,2933.73,2926.23,           ,3337433,3872689.5,5049653,13.33,14.5,-2.35
 2014/12/12-15:00,2937.7,2945.93,2935.75,2938.17,5376540,2931.88,2935.2,2929.76,           ,5376540,3929328,5227131,12.96,14.2,-2.46
 2014/12/15-10:00,2921.45,2921.45,2898.29,2912.56,10142132,2929.26,2933.93,2931.38,           ,10142132,5125395,5881443,10.49,13.45,-5.93
 2014/12/15-10:30,2911.84,2921.72,2899.95,2900.56,5522204,2924.72,2931.41,2930.92,           ,5522204,5505256,5770535,7.47,12.26,-9.57
 2014/12/15-11:00,2900.17,2907.69,2891.14,2895.48,4180685,2916.79,2926.7,2929.55,           ,4180685,5711798.5,5069710.5,4.62,10.73,-12.22
 2014/12/15-13:00,2896.02,2915.55,2895.38,2915.36,3202028,2912.43,2922.96,2928.32,           ,3202028,5684717,4778703,3.92,9.37,-10.9
 2014/12/15-13:30,2916.42,2934.22,2912.05,2933.2,3805763,2911.43,2921.65,2927.51,           ,3805763,5370560,4649944,4.74,8.44,-7.4
 2014/12/15-14:00,2932.75,2934.75,2925.23,2927.66,3624150,2914.45,2921.86,2926.22,           ,3624150,4066966.5,4596181,4.9,7.73,-5.67
 2014/12/15-14:30,2926.77,2942.23,2919.16,2942.23,3744910,2922.79,2923.75,2926.94,           ,3744910,3711507.25,4608381.5,6.12,7.41,-2.58
 2014/12/15-15:00,2942.12,2960.02,2942.12,2953.42,6926837,2934.37,2925.58,2928.52,           ,6926837,4260739,4986269,7.91,7.51,0.79
 2014/12/16-10:00,2953.81,2969.87,2944.5,2966.17,12538982,2944.54,2928.48,2931.11,           ,12538982,6128128,5906422.5,10.23,8.05,4.35
 2014/12/16-10:30,2964.76,2993.69,2957.14,2990.55,8534701,2956,2933.72,2934.46,           ,8534701,7073917,6222238.5,13.88,9.22,9.32
 2014/12/16-11:00,2989.65,3001.39,2974.06,2985.05,6128962,2967.48,2940.97,2937.45,           ,6128962,7574877,5820921.5,16.14,10.6,11.08
 2014/12/16-13:00,2984.42,2992.47,2973.63,2975.37,3862423,2974.11,2948.45,2939.93,           ,3862423,7598384,5654945.5,16.96,11.88,10.17
 2014/12/16-13:30,2975.9,2981.73,2963.77,2968.48,3489359,2977.13,2955.75,2941.22,           ,3489359,6910886.5,5585813,16.86,12.87,7.97
 2014/12/16-14:00,2967.23,2986.23,2967.23,2986.23,3571800,2981.14,2962.84,2942.9,           ,3571800,5117449.5,5622789,18,13.9,8.2
 2014/12/16-14:30,2985.75,2999.32,2980.79,2989.2,4290192,2980.87,2968.44,2945.05,           ,4290192,4268547,5671232,18.93,14.9,8.05
 2014/12/16-15:00,2988.79,3021.52,2988.37,3021.52,6855196,2988.16,2977.82,2949.84,           ,6855196,4413795,5994336,22.02,16.33,11.38
 2014/12/17-10:00,3031.95,3032.76,3004.47,3023.75,13875388,2997.84,2985.97,2954.86,           ,13875388,6416387,7007385.5,24.36,17.93,12.86
 2014/12/17-10:30,3023.97,3049.6,3013.22,3049.04,8540295,3013.95,2995.54,2960.56,           ,8540295,7426573,7168729.5,27.94,19.93,16.01
 2014/12/17-11:00,3049.2,3057.04,3015.97,3026.35,7269593,3021.97,3001.55,2965.02,           ,7269593,8166134.5,6641792,28.62,21.67,13.89
 2014/12/17-13:00,3025.68,3051.46,3014.49,3051.46,4716583,3034.42,3007.65,2970.68,           ,4716583,8251411,6259979,30.82,23.5,14.64
 2014/12/17-13:30,3054.34,3076.6,3026.08,3037.06,7381863,3037.53,3012.85,2976.91,           ,7381863,8356742.5,6385269,31.05,25.01,12.08
 2014/12/17-14:00,3036.16,3050.35,3030.13,3034.68,4005560,3039.72,3018.78,2983.61,           ,4005560,6382777.5,6399582.5,30.69,26.15,9.08
 2014/12/17-14:30,3034.92,3035.04,2993.45,3024.76,5827244,3034.86,3024.4,2990.08,           ,5827244,5840166.5,6633369.5,29.26,26.77,4.98
 2014/12/17-15:00,3023.92,3061.02,3023.92,3061.02,6417327,3041.8,3031.88,2997.36,           ,6417327,5669715,6917925,30.7,27.56,6.29
 2014/12/18-10:00,3062.8,3075.66,3052.89,3070.58,10799850,3045.62,3040.02,3004.23,           ,10799850,6886368,7568889.5,32.24,28.49,7.5
 2014/12/18-10:30,3070.55,3070.55,3044.21,3056.27,6090764,3049.46,3043.5,3010.66,           ,6090764,6628147,7492445,31.94,29.18,5.52
 2014/12/18-11:00,3056.06,3063.41,3047.85,3055.2,4392507,3053.57,3046.64,3016.31,           ,4392507,6705536,6544157,31.26,29.6,3.32
 2014/12/18-13:00,3055.19,3056.23,3030.55,3051.11,4546494,3058.84,3046.85,3021.19,           ,4546494,6449389,6144777.5,30.04,29.69,0.7
 2014/12/18-13:30,3051.73,3075.14,3051.73,3066.62,4774595,3059.96,3050.88,3026.22,           ,4774595,6120838.5,5895277,29.98,29.74,0.47
 2014/12/18-14:00,3066.55,3086.52,3061.35,3073.49,4844342,3060.54,3053.08,3030.36,           ,4844342,4929741,5908054.5,30.14,29.82,0.63
 2014/12/18-14:30,3073.64,3089.72,3064.92,3072.27,4914469,3063.74,3056.6,3034.72,           ,4914469,4694483,5661315,29.82,29.82,0
 2014/12/18-15:00,3073.01,3074.55,3053.32,3057.52,6289427,3064.2,3058.88,3038.83,           ,6289427,5073869,5889702.5,28.06,29.47,-2.83
 2014/12/19-10:00,3053.07,3075.74,3041.33,3072.74,10811294,3068.53,3063.68,3044.04,           ,10811294,6326829,6388109,27.57,29.09,-3.04
 2014/12/19-10:30,3072.87,3092.23,3067.69,3092.23,6720388,3073.65,3066.8,3049.34,           ,6720388,6715987,6418413,28.43,28.96,-1.06
 2014/12/19-11:00,3092.51,3093.34,3060.2,3070.46,5769912,3073.04,3066.79,3053.41,           ,5769912,6901101,5915421,27.04,28.57,-3.07
 2014/12/19-13:00,3069.34,3069.8,3019.82,3042.77,5811258,3067.14,3065.44,3054.47,2973.22,5811258,7080454.5,5887469,23.43,27.54,-8.22
 2014/12/19-13:30,3042.36,3049.6,3018.87,3049.6,4694740,3065.56,3064.88,3055.76,2976.19,4694740,6761517,5917693,20.89,26.21,-10.65
 2014/12/19-14:00,3049.59,3092.12,3049.14,3090.3,5633539,3069.07,3068.8,3057.82,2980.13,5633539,5725965,6026397,21.9,25.35,-6.9
 2014/12/19-14:30,3091.17,3117.53,3084.93,3112.23,6056178,3073.07,3073.36,3062.12,2984.46,6056178,5593126.5,6154557,24.2,25.12,-1.85
 2014/12/19-15:00,3112.93,3112.93,3096.66,3108.6,6060716,3080.7,3076.87,3064.98,2988.47,6060716,5651283,6276192,25.43,25.18,0.49
 2014/12/22-10:00,3129.27,3164.84,3107.86,3164.5,17236224,3105.05,3086.1,3071.35,2993.21,17236224,7936281.5,7508368,30.56,26.26,8.61
 2014/12/22-10:30,3165.75,3167.91,3131.27,3146.75,10542990,3124.48,3095.02,3076.95,2997.16,10542990,9105933,7933725,32.82,27.57,10.5
 2014/12/22-11:00,3147.93,3182.78,3147.39,3173.98,6255142,3141.21,3105.14,3084.41,3001.35,6255142,9230253,7478109,36.39,29.33,14.11
 2014/12/22-13:00,3174.13,3189.87,3119.13,3120.85,7049068,3142.93,3108,3087.4,3004.36,7049068,9428826,7510976,34.53,30.37,8.32
 2014/12/22-13:30,3120.22,3144.08,3091.11,3144.08,5805227,3150.03,3115.37,3091.08,3007.61,5805227,9377728,7514505.5,34.54,31.21,6.66
 2014/12/22-14:00,3143.86,3162.44,3142.63,3142.63,3956844,3145.66,3125.35,3095.4,3010.76,3956844,6721856,7329069,34.03,31.77,4.52
 2014/12/22-14:30,3141.48,3156.39,3137.62,3149.88,4269581,3146.28,3135.38,3100.13,3014.46,4269581,5467168,7286550.5,33.82,32.18,3.28
 2014/12/22-15:00,3149.83,3150.32,3102.25,3127.45,7333065,3136.98,3139.1,3103.95,3017.89,7333065,5682752,7456502.5,31.49,32.04,-1.11
 2014/12/23-10:00,3085.08,3091.92,3034.16,3073.04,11177367,3127.42,3135.18,3104.27,3020.53,11177367,6508416,7968621,24.96,30.63,-11.34
 2014/12/23-10:30,3073,3092,3057.49,3077.95,4541559,3114.19,3132.11,3104.49,3023.1,4541559,6255686.5,7816707,19.95,28.49,-17.08
 2014/12/23-11:00,3078.41,3109.94,3078.11,3097.58,5075576,3105.18,3125.42,3105.76,3025.98,5075576,6479430.5,6600643,17.36,26.27,-17.8
 2014/12/23-13:00,3099.31,3136.84,3099.31,3104.48,4831849,3096.1,3121.19,3108.1,3028.96,4831849,6591885,6029526.5,15.69,24.15,-16.92
 2014/12/23-13:30,3104.98,3120.57,3098.27,3106.83,3406788,3091.98,3114.48,3109.81,3031.69,3406788,5806630.5,5744691,14.39,22.2,-15.62
 2014/12/23-14:00,3106.14,3106.73,3074.62,3093.86,3383472,3096.14,3111.78,3109.89,3034.04,3383472,4247853,5378134.5,12.17,20.19,-16.04
 2014/12/23-14:30,3094.99,3102.41,3076.51,3076.51,2880484,3095.85,3105.02,3110.19,3036.22,2880484,3915635.25,5085661,8.91,17.94,-18.05
 2014/12/23-15:00,3075.71,3075.8,3025.67,3032.61,6649669,3082.86,3094.02,3109.69,3038,6649669,4230451,5354941,2.75,14.9,-24.3
 2014/12/24-10:00,3039.21,3049.94,3000.71,3021.42,8872751,3066.25,3081.17,3108.28,3039.63,8872751,5038630.5,5815257.5,-3,11.32,-28.64
 2014/12/24-10:30,3020.22,3021.47,2974.89,2977.7,6116930,3040.42,3066.2,3102.65,3040.34,6116930,5580659,5693645,-10.96,6.86,-35.64
 2014/12/24-11:00,2978.36,3003.48,2977.97,3002.63,3811162,3022.18,3059.16,3097.17,3041.43,3811162,5666195,4957024,-15.08,2.48,-35.11
 2014/12/24-13:00,3002.16,3002.41,2966.82,2975.64,3156985,3002,3048.93,3090.52,3042.06,3156985,5721497.5,4818566.5,-20.29,-2.08,-36.42
 2014/12/24-13:30,2975.92,2976.05,2956.58,2970.26,3647348,2989.53,3036.19,3080.81,3043.02,3647348,5121037,4675744,-24.57,-6.58,-35.99
 2014/12/24-14:00,2971.53,2984.62,2948.32,2949.32,3599120,2975.11,3020.68,3070.94,3043.83,3599120,4066310.5,4552470.5,-29.31,-11.12,-36.38
 2014/12/24-14:30,2949.85,2964.94,2934.93,2955.38,4150473,2970.64,3005.53,3060,3044.83,4150473,3673017.5,4626838.5,-32.21,-15.34,-33.74
 2014/12/24-15:00,2955.01,2986.65,2955.01,2972.53,4517900,2964.63,2993.4,3052.59,3045.78,4517900,3814368,4740281.5,-32.75,-18.82,-27.85
 2014/12/25-10:00,2992.46,3002.3,2970.03,2996.93,7228971,2968.88,2985.44,3045.23,3046.85,7228971,4628761.5,5175129.5,-30.85,-21.23,-19.24
 2014/12/25-10:30,2997.07,3017.77,2988.46,3005.56,5055199,2975.95,2982.74,3038.38,3048.14,5055199,4910336,5015686.5,-28.32,-22.64,-11.35
 2014/12/25-11:00,3005.27,3039.67,3005.27,3039.35,4859373,2993.95,2984.53,3032.85,3049.76,4859373,5162381,4614345.5,-23.32,-22.78,-1.08
 2014/12/25-13:00,3040.65,3048.73,3034.35,3043.5,4209003,3011.57,2991.11,3028.65,3051.26,4209003,5174093,4423555,-18.81,-21.98,6.36
 2014/12/25-13:30,3045.93,3049.62,3016.95,3020.92,3758653,3021.25,2992.94,3026.05,3052.18,3758653,5022240,4418304,-16.86,-20.96,8.2
 2014/12/25-14:00,3021.13,3024.08,3009.4,3018.49,3547930,3025.56,2997.22,3023.07,3052.64,3547930,4286029,4457395,-15.33,-19.83,9
 2014/12/25-14:30,3017.49,3040.63,3003.42,3039.18,3139318,3032.29,3004.12,3020.16,3053.55,3139318,3902848,4406592,-12.31,-18.33,12.04
 2014/12/25-15:00,3039.69,3073.35,3037.04,3072.54,6103318,3038.93,3016.44,3018.56,3055.16,6103318,4151641.5,4657011,-7.14,-16.09,17.9
 2014/12/26-10:00,3078,3091.76,3067.99,3072.49,10122214,3044.73,3028.15,3016.84,3056.9,10122214,5334285,5254189,-3.02,-13.48,20.92
 2014/12/26-10:30,3072.46,3108.43,3064.18,3101.75,6438476,3060.89,3041.07,3017.24,3058.82,6438476,5870246.5,5446243,2.58,-10.26,25.7
 2014/12/26-11:00,3101.36,3115.2,3092.47,3103.38,5083615,3077.87,3051.72,3018.58,3060.73,5083615,6177395,5231712,7.07,-6.8,27.74
 2014/12/26-13:00,3102.74,3116.94,3086.59,3110.77,4435258,3092.19,3062.24,3022.49,3062.21,4435258,6436582.5,5169715,11.1,-3.22,28.63
 2014/12/26-13:30,3112.29,3135.67,3112.29,3123.18,4875422,3102.31,3070.62,3027.57,3063.87,4875422,6191001.5,5171321.5,15.12,0.45,29.34
 2014/12/26-14:00,3122.48,3145.54,3121.09,3124.59,5052471,3112.73,3078.73,3034.92,3065.13,5052471,5177049.5,5255667,18.21,4,28.41
 2014/12/26-14:30,3124.43,3157.84,3124.31,3156.09,5857017,3123.6,3092.25,3042.59,3067.29,5857017,5060761.5,5465504,22.93,7.79,30.29
 2014/12/26-15:00,3156.13,3163.95,3145.81,3157.6,7027031,3134.44,3106.16,3051.69,3069.06,7027031,5449433.5,5813414.5,26.49,11.53,29.93
 2014/12/29-10:00,3212.56,3223.37,3192.38,3199.06,16321979,3152.1,3122.14,3063.13,3071.76,16321979,7826777.5,7131680,32.29,15.68,33.21
 2014/12/29-10:30,3198.21,3223.86,3192.57,3209.89,7687705,3169.45,3135.88,3076.16,3074.68,7687705,8389248,7290125,37.32,20.01,34.63
 2014/12/29-11:00,3210.42,3221.06,3180.44,3200.02,7136740,3184.53,3148.63,3088.39,3077.6,7136740,8806093,6991571,40.06,24.02,32.08
 2014/12/29-13:00,3199.34,3209.08,3183.22,3185.95,4039737,3190.51,3157.05,3099.06,3079.68,4039737,8442637,6751699,40.62,27.34,26.56
 2014/12/29-13:30,3186.6,3200.05,3177.79,3195.07,3439427,3198,3166.22,3108.97,3081.76,3439427,7725120,6587277,41.32,30.13,22.38
 2014/12/29-14:00,3195.63,3211.35,3194.17,3205.07,4539521,3199.2,3175.65,3118.94,3084.24,4539521,5368627,6597702.5,42.2,32.55,19.31
 2014/12/29-14:30,3205.26,3209.34,3161.95,3162.59,5243486,3189.74,3179.59,3125.11,3086.03,5243486,4879782.5,6634515,39.02,33.84,10.36
 2014/12/29-15:00,3163.15,3180.28,3126.97,3168.02,7181834,3183.34,3183.94,3131.33,3087.98,7181834,4888806.5,6847449.5,36.52,34.38,4.28
 2014/12/30-10:00,3160.8,3189.16,3153.4,3164.85,9326100,3179.12,3184.81,3138.53,3089.61,9326100,5946073.5,7194355,33.89,34.28,-0.78
 2014/12/30-10:30,3165.49,3179.59,3145.44,3179.18,5859773,3175.94,3186.97,3146.56,3091.38,5859773,6430144,7077632,32.59,33.94,-2.71
 2014/12/30-11:00,3179.68,3186.18,3162.89,3162.89,4813345,3167.51,3183.35,3152.75,3092.89,4813345,6484902.5,5926765,29.89,33.13,-6.48
 2014/12/30-13:00,3163.3,3182.31,3154.19,3155.28,5209294,3166.04,3177.89,3156.89,3094.52,5209294,6478067,5678925,26.84,31.87,-10.07
 2014/12/30-13:30,3154.87,3154.87,3131.18,3148.89,4006408,3162.22,3172.78,3160.71,3095.79,4006408,5842982.5,5365894.5,23.62,30.22,-13.2
 2014/12/30-14:00,3148.16,3174.57,3144.54,3162.97,3681835,3161.84,3170.48,3163.77,3096.96,3681835,4714125,5330099,21.96,28.57,-13.22
 2014/12/30-14:30,3162.97,3189.76,3147.09,3147.49,5111427,3155.5,3165.72,3165.97,3098.25,5111427,4564467,5497305.5,19.18,26.69,-15.03
 2014/12/30-15:00,3146.13,3168.75,3146.13,3165.81,5718140,3156.09,3161.8,3168.72,3100.3,5718140,4745421,5615161.5,18.24,25,-13.53
 2014/12/31-10:00,3172.6,3181.74,3161.95,3168.45,8518701,3158.73,3162.38,3170.99,3102.28,8518701,5407296,5942681.5,17.5,23.5,-12
 2014/12/31-10:30,3167.26,3176.15,3157.58,3164.3,5507209,3161.8,3162.01,3172.97,3103.51,5507209,5707456,5775219,16.4,22.08,-11.37
 2014/12/31-11:00,3164.42,3195.23,3162.99,3186.05,5521781,3166.42,3164.13,3174.47,3104.74,5521781,6075456,5394790.5,17.08,21.08,-8
 2014/12/31-13:00,3185.42,3201.73,3180.6,3187.39,4340018,3174.4,3164.95,3175.96,3106.06,4340018,5921165,5242816,17.52,20.37,-5.69
 2014/12/31-13:30,3187.88,3211.29,3186.46,3204.19,3157096,3182.07,3169.08,3176.22,3106.72,3157096,5408973,5077197,19.01,20.1,-2.17
 2014/12/31-14:00,3203.51,3234.77,3203.06,3217.2,4610976,3191.82,3175.27,3176.58,3107.89,4610976,4627417.5,5017357,21,20.28,1.45
 2014/12/31-14:30,3216.41,3229.26,3207.16,3228.89,4531955,3204.74,3183.27,3178.03,3108.81,4531955,4432371,5069913.5,23.25,20.87,4.76
 2014/12/31-15:00,3227.71,3239.12,3227.71,3234.68,7044244,3214.47,3190.44,3180.46,3110.7,7044244,4736857.5,5406157,25.21,21.74,6.95
 2015/01/05-10:00,3258.63,3282.35,3255.77,3274.06,12783906,3231.81,3203.1,3184.41,3112.87,12783906,6425638.5,6173401.5,29.61,23.31,12.58
 2015/01/05-10:30,3274.87,3288.55,3253.88,3261.96,7903604,3243.36,3212.72,3187.26,3114.86,7903604,7374925,6391949,31.74,25,13.48
 2015/01/05-11:00,3262.5,3287.97,3262.5,3278.3,5558607,3255.57,3223.7,3193.04,3117,5558607,7564467,6095942.5,34.36,26.87,14.97
 2015/01/05-13:00,3278.19,3312.82,3277.93,3312.82,4261828,3272.37,3238.56,3200.28,3120.09,4261828,7510438.5,5971405,38.77,29.25,19.04
 2015/01/05-13:30,3315.11,3337.24,3315.11,3333.57,5947863,3292.14,3253.31,3208.72,3124.43,5947863,7291161.5,6014009.5,43.44,32.09,22.7
 2015/01/05-14:00,3334.01,3343.77,3326.21,3336.12,4923598,3304.56,3268.18,3216.57,3128.73,4923598,5719091,6072365,46.81,35.03,23.55
 2015/01/05-14:30,3336.21,3355.48,3335.35,3352.36,5579302,3322.63,3283,3226.04,3132.98,5579302,5254246.5,6314585.5,50.21,38.07,24.28
 2015/01/05-15:00,3351.91,3369.02,3346.02,3350.52,8017293,3337.08,3296.33,3235.8,3137.08,8017293,5745971,6655219,52.15,40.88,22.54
 2015/01/06-10:00,3330.8,3367.71,3303.6,3365.23,12881311,3347.56,3309.96,3246.62,3141.39,12881311,7469875,7490157,54.26,43.56,21.39
 2015/01/06-10:30,3365.41,3393.22,3340.36,3393.06,8086478,3359.46,3325.8,3258.12,3146.38,8086478,7897600,7594381,57.51,46.35,22.31
 2015/01/06-11:00,3393.65,3393.87,3323.79,3354.13,7632148,3363.06,3333.81,3268.45,3151,7632148,8439309,7079200,56.29,48.34,15.91
 2015/01/06-13:00,3353.69,3354.92,3313.62,3315.7,5740887,3355.73,3339.18,3275.95,3155.72,5740887,8471629,6862937.5,51.63,49,5.27
 2015/01/06-13:30,3313.82,3345.03,3304.54,3340.69,5043516,3353.76,3345.42,3284.56,3161.04,5043516,7876864,6811417.5,49.39,49.07,0.63
 2015/01/06-14:00,3340.41,3361.99,3330.98,3339.31,4558575,3348.58,3348.07,3293.31,3167.07,4558575,6212313.5,6841094.5,46.95,48.65,-3.39
 2015/01/06-14:30,3339.51,3349.41,3321.08,3340.56,3577882,3338.08,3348.77,3301.04,3172.7,3577882,5310605,6604102.5,44.61,47.84,-6.46
 2015/01/06-15:00,3340.8,3365.98,3340.8,3351.45,5719044,3337.54,3350.3,3309.24,3178.96,5719044,4927987,6683648,43.14,46.9,-7.52
 2015/01/07-10:00,3326.65,3356.7,3322.44,3339.73,9868251,3342.34,3349.04,3316.02,3185.12,9868251,5753446.5,7112537.5,40.56,45.63,-10.15
 2015/01/07-10:30,3339.94,3370.76,3338.55,3369.08,8075193,3348.02,3350.89,3323.61,3192.12,8075193,6359795,7118329.5,40.42,44.59,-8.35
 2015/01/07-11:00,3369.21,3372.94,3343.8,3357.36,4638454,3351.63,3350.11,3330.03,3198.82,4638454,6375769.5,6294041.5,38.91,43.45,-9.09
 2015/01/07-13:00,3356.72,3366.05,3350.22,3351.93,3348486,3353.91,3345.99,3335.9,3205.14,3348486,6329881.5,5820243,36.85,42.13,-10.56
 2015/01/07-13:30,3352.17,3355.3,3335.33,3344.14,3807785,3352.45,3345,3339.4,3210.93,3807785,5947635,5437811,34.2,40.55,-12.7
 2015/01/07-14:00,3343.97,3344.96,3312.21,3325.24,4732115,3349.55,3345.95,3342.56,3216.26,4732115,4920409.5,5336928,30.22,38.48,-16.52
 2015/01/07-14:30,3325.77,3356.24,3321.75,3354.13,3697626,3346.56,3347.29,3346.36,3221.5,3697626,4044889.5,5202342.5,29.07,36.6,-15.06
 2015/01/07-15:00,3354.61,3374.75,3341.62,3373.95,5473756,3349.88,3350.76,3349.41,3227.01,5473756,4211955,5293862.5,29.41,35.16,-11.5
 2015/01/08-10:00,3371.96,3380.45,3354.51,3367.59,8556911,3353.01,3353.46,3351.11,3232.79,8556911,5253632,5791757,28.84,33.9,-10.12
 2015/01/08-10:30,3368.02,3369.94,3297.22,3322.78,8220944,3348.74,3350.59,3350.45,3237.86,8220944,6136269,6041952,24.49,32.01,-15.06
 2015/01/08-11:00,3322.83,3342.49,3315.27,3339.54,3935566,3351.6,3350.57,3349.81,3242.86,3935566,5976960,5448685,22.13,30.04,-15.81
 2015/01/08-13:00,3339.22,3344.85,3313.51,3314.75,3389605,3343.73,3345.14,3348.02,3246.9,3389605,5915353.5,4980121.5,18.06,27.64,-19.16
 2015/01/08-13:30,3314.2,3319.42,3298.88,3315.82,3729828,3332.09,3340.99,3345.55,3250.96,3729828,5566566.5,4889261,14.75,25.06,-20.63
 2015/01/08-14:00,3316.15,3326.91,3311.29,3314.19,3052925,3321.41,3337.21,3341.6,3254.5,3052925,4465779,4859705.5,11.86,22.42,-21.13
 2015/01/08-14:30,3315.92,3335.68,3315.26,3322.38,3118468,3321.33,3335.03,3340.02,3258.15,3118468,3445273.5,4790771,10.11,19.96,-19.7
 2015/01/08-15:00,3323.25,3324.47,3285.6,3293.46,5918778,3312.12,3331.86,3338.9,3261.19,5918778,3841920,4909440,6.32,17.23,-21.83
 2015/01/09-10:00,3276.97,3292.04,3267.95,3289.2,7488139,3307.01,3325.37,3336.33,3263.96,7488139,4661632,5288493,2.94,14.37,-22.87
 2015/01/09-10:30,3290.62,3299.69,3271.11,3273.09,4428073,3298.46,3315.28,3333.02,3266.43,4428073,4801280,5183923,-1.03,11.29,-24.65
 2015/01/09-11:00,3273.55,3284.26,3269.26,3280.71,3207165,3291.77,3306.59,3330.02,3268.51,3207165,4832128,4648953.5,-3.52,8.33,-23.7
 2015/01/09-13:00,3280.31,3301.63,3267.8,3301.63,3460069,3287.62,3304.48,3327.53,3270.91,3460069,4900441.5,4172857.5,-3.76,5.91,-19.35
 2015/01/09-13:30,3303.78,3330.48,3303.78,3330.48,4253926,3295.02,3303.57,3327.07,3273.1,4253926,4567475,4204697.5,-1.61,4.41,-12.03
 2015/01/09-14:00,3330.23,3386.32,3330.23,3373.74,6879405,3311.93,3309.47,3327.3,3275.83,6879405,4445734.5,4553683,3.55,4.24,-1.37
 2015/01/09-14:30,3373,3404.42,3366.48,3395.89,6912953,3336.49,3317.48,3329.23,3279.1,6912953,4942694.5,4871987,9.32,5.25,8.13
 2015/01/09-15:00,3395.54,3396.67,3278.58,3285.41,9235067,3337.43,3314.6,3325.91,3280.76,9235067,6148275,5490201.5,4.92,5.19,-0.54
 2015/01/12-10:00,3258.21,3275.19,3235.2,3266.78,9913283,3330.46,3309.04,3322.04,3281.95,9913283,7438925,6169683,-0.07,4.13,-8.41
 2015/01/12-10:30,3266.69,3268.28,3244.15,3246.72,4237225,3313.71,3304.37,3318.11,3282.64,4237225,7435584,6001529.5,-5.58,2.19,-15.55
 2015/01/12-11:00,3246.31,3267.12,3240.96,3258.94,2949311,3290.75,3301.34,3313.35,3284.25,2949311,6649561.5,5547648,-8.86,-0.02,-17.68
